"Word"	"Frequency"
"stanislavski"	1
"stanley"	18
"stansted"	1
"stanton"	1
"stanzel"	1
"staph"	1
"staphylococcus"	1
"stapled"	1
"staples"	2
"stapling"	1
"star"	67
"starbucks"	9
"stare"	1
"stared"	1
"staring"	7
"stark"	10
"starker"	1
"starkly"	2
"starlets"	1
"starlight"	1
"starred"	4
"starring"	5
"starry"	2
"stars"	33
"start"	142
"started"	126
"starter"	14
"starters"	7
"startin"	1
"starting"	84
"startle"	4
"startled"	4
"startling"	7
"starts"	26
"startup"	5
"starvation"	2
"starve"	3
"starved"	1
"starving"	1
"starwood"	1
"stash"	1
"stasio"	1
"stat"	1
"state"	678
"stated"	5
"statehood"	1
"statehouse"	2
"stately"	3
"statement"	45
"statements"	16
"staten"	6
"states"	438
"stateside"	1
"statesman"	2
"statesmanship"	1
"statesville"	1
"statewide"	12
"stathakopoulos"	1
"static"	3
"stating"	2
"station"	25
"stationed"	5
"stations"	22
"statistic"	1
"statistical"	4
"statistically"	1
"statisticians"	2
"statistics"	17
"stats"	9
"statue"	3
"statues"	1
"statuettes"	1
"stature"	7
"status"	39
"statute"	2
"statutes"	1
"statutory"	3
"staunch"	3
"staunchly"	1
"stave"	5
"stay"	80
"stayed"	26
"staying"	21
"stays"	10
"ste"	1
"stead"	1
"steadfast"	1
"steadfastness"	1
"steadier"	1
"steadiest"	1
"steadily"	4
"steady"	14
"steadying"	1
"steak"	8
"steaks"	1
"steal"	3
"stealing"	2
"steals"	2
"stealthy"	1
"steam"	8
"steamboat"	7
"steamboats"	1
"steamer"	1
"steaming"	1
"stearns"	1
"steel"	24
"steele"	1
"steeler"	1
"steelers"	20
"steelworker"	1
"steep"	9
"steeped"	5
"steer"	2
"steering"	3
"steers"	1
"stefani"	1
"stein"	1
"steinberg"	5
"stella"	2
"stellar"	3
"stelter"	1
"stem"	3
"stemmed"	2
"stemming"	2
"stems"	1
"stennis"	1
"step"	73
"stepchildren"	1
"stepfather"	1
"stepgrandson"	1
"steph"	4
"stephane"	1
"stephanie"	10
"stephanopoulos"	2
"stephanopoulous"	1
"stephen"	29
"stephenie"	1
"stephon"	8
"stepped"	13
"stepping"	6
"steps"	35
"stepson"	1
"stereo"	3
"stereos"	1
"stereotype"	1
"stereotypes"	6
"sterile"	1
"sterling"	3
"stern"	10
"sterner"	1
"steroid"	1
"steroids"	4
"sterols"	1
"stetson"	1
"steve"	38
"steven"	13
"stevens"	29
"stevenses"	1
"stevenson"	4
"stevie"	1
"stew"	1
"stewardship"	1
"stewart"	17
"stewed"	1
"stick"	20
"sticker"	7
"stickers"	2
"sticking"	6
"sticks"	2
"sticky"	4
"stieg"	1
"stifel"	5
"stiff"	3
"stiffened"	1
"stiffer"	2
"stiffness"	1
"stiffs"	1
"stigma"	4
"stigmatized"	1
"stiletto"	2
"stilettos"	1
"still"	460
"stillborn"	1
"stillness"	1
"stillwell"	1
"stilts"	2
"stimulate"	8
"stimulating"	2
"stimulation"	1
"stimulus"	12
"stine"	1
"sting"	4
"stinger"	2
"stink"	1
"stint"	6
"stinting"	1
"stipend"	1
"stipends"	1
"stipulate"	2
"stipulates"	1
"stir"	7
"stirred"	2
"stirring"	9
"stitch"	3
"stitching"	2
"stmarkshotel"	1
"stock"	89
"stockbrokers"	1
"stocked"	6
"stockpot"	1
"stocks"	46
"stockyards"	1
"stodgy"	2
"stoic"	4
"stoicism"	2
"stoke"	2
"stoked"	1
"stoker"	2
"stole"	4
"stolen"	4
"stoles"	1
"stolle"	1
"stomach"	7
"stomachs"	1
"stone"	31
"stonecutter"	1
"stoneham"	2
"stones"	6
"stony"	3
"stood"	35
"stool"	3
"stoop"	2
"stoops"	3
"stop"	106
"stoppages"	2
"stoppard"	17
"stoppardian"	1
"stopped"	40
"stopper"	2
"stopping"	7
"stops"	21
"storage"	4
"store"	45
"stored"	4
"storefront"	3
"storefronts"	2
"storehouse"	1
"storer"	4
"storerooms"	1
"stores"	40
"storied"	1
"stories"	70
"storm"	20
"stormed"	2
"stormin"	1
"storming"	2
"storms"	2
"story"	121
"storybook"	1
"storylines"	1
"storyteller"	3
"storytelling"	2
"stoudamire"	1
"stoudemire"	1
"stout"	2
"stoutzker"	1
"stovall"	1
"stove"	1
"stover"	4
"stow"	3
"stowable"	1
"stowed"	1
"stowell"	1
"str"	1
"straddled"	1
"straddling"	1
"stradivari"	4
"strahan"	1
"straight"	63
"straighten"	1
"straightened"	1
"straightening"	1
"straightforward"	4
"straightjacket"	1
"strain"	7
"strained"	3
"straining"	2
"strains"	4
"strait"	9
"straits"	5
"stranded"	1
"strands"	4
"strange"	16
"stranger"	1
"strangers"	12
"stranglehold"	2
"strapped"	1
"straps"	2
"strasberg"	1
"strasse"	1
"stratakis"	1
"strategic"	13
"strategically"	3
"strategies"	11
"strategist"	16
"strategists"	6
"strategy"	39
"stratford"	1
"stratocaster"	1
"straus"	1
"strauss"	3
"straw"	2
"strawberry"	3
"stray"	3
"strayed"	1
"strays"	2
"streak"	24
"stream"	14
"streamed"	4
"streaming"	3
"streamline"	1
"streams"	5
"street"	144
"streetcar"	1
"streetlight"	1
"streets"	40
"streicher"	2
"strength"	23
"strengthen"	8
"strengthened"	1
"strengthening"	7
"strengthens"	3
"strengths"	3
"strenuous"	2
"stress"	14
"stressed"	5
"stresses"	2
"stressful"	2
"stressing"	1
"stretch"	16
"stretchable"	1
"stretched"	10
"stretches"	9
"stretching"	5
"strewn"	3
"strianese"	3
"striated"	1
"stricken"	3
"strickland"	3
"strict"	5
"stricter"	2
"strictly"	8
"stride"	1
"stridently"	1
"strides"	3
"striding"	2
"strike"	26
"striker"	2
"strikes"	18
"striking"	14
"string"	21
"stringed"	2
"stringent"	4
"strings"	4
"strip"	18
"stripe"	2
"stripes"	3
"stripped"	8
"stripping"	1
"strips"	7
"strive"	1
"striving"	4
"stroke"	8
"strolled"	2
"strolls"	1
"strong"	88
"stronger"	19
"strongest"	9
"stronghold"	9
"strongholds"	9
"strongly"	17
"strongman"	1
"stroud"	1
"stroudsptimes"	1
"strs"	1
"struck"	16
"structural"	1
"structure"	15
"structured"	4
"structures"	2
"struggle"	26
"struggled"	16
"struggles"	10
"struggling"	38
"strummed"	1
"strummer"	1
"strung"	1
"strut"	1
"strutted"	2
"strutty"	1
"strynkowski"	3
"stsmith"	1
"stuart"	8
"stubble"	1
"stubborn"	2
"stucco"	1
"stuck"	14
"stuckey"	2
"studded"	1
"student"	76
"students"	151
"studied"	20
"studies"	43
"studio"	23
"studios"	8
"studs"	1
"study"	62
"studying"	11
"stuff"	48
"stuffed"	13
"stuffing"	1
"stuffy"	1
"stumble"	2
"stumbled"	3
"stumbles"	3
"stumbling"	3
"stump"	19
"stumped"	3
"stumping"	3
"stumps"	1
"stung"	1
"stunned"	4
"stunning"	14
"stunt"	1
"stunting"	1
"stunts"	1
"stupid"	8
"sturm"	1
"style"	64
"styled"	4
"styles"	4
"styling"	6
"stylish"	4
"stylist"	3
"stylistic"	3
"stylistically"	2
"stylization"	1
"stymied"	2
"suave"	4
"sub"	3
"subbing"	1
"subcellars"	1
"subcommittee"	1
"subcompacts"	1
"subconscious"	1
"subdivided"	1
"subdivision"	4
"subdue"	1
"subdued"	3
"subject"	36
"subjected"	5
"subjecting"	1
"subjective"	1
"subjectivity"	1
"subjects"	16
"sublet"	1
"sublets"	1
"subluxation"	1
"submarine"	1
"submissions"	2
"submit"	6
"submitted"	10
"subordinate"	1
"subordinates"	3
"subotic"	1
"subplot"	1
"subpoena"	1
"subpoenaed"	2
"subpoenas"	2
"subprime"	9
"subs"	1
"subscribe"	3
"subscribers"	14
"subsequent"	8
"subsequently"	3
"subsidiaries"	2
"subsidiary"	5
"subsidies"	1
"subsidize"	1
"subsidized"	1
"subsidy"	2
"substance"	7
"substances"	1
"substandard"	1
"substantial"	19
"substantially"	9
"substantive"	3
"substations"	1
"substitute"	3
"substitution"	1
"subsystem"	5
"subtext"	1
"subtitle"	3
"subtitles"	1
"subtle"	7
"subtly"	4
"subtonally"	1
"subtracting"	1
"suburb"	12
"suburban"	19
"suburbanites"	1
"suburbia"	1
"suburbs"	20
"subversive"	1
"subversively"	1
"subvert"	1
"subway"	11
"subways"	5
"succeed"	17
"succeeded"	3
"succeeding"	4
"succeeds"	4
"success"	52
"successes"	4
"successful"	38
"successfully"	5
"succession"	7
"successive"	3
"successor"	9
"successors"	1
"succinct"	1
"succumbed"	1
"such"	307
"sucharita"	1
"suchitra"	1
"suck"	1
"sucked"	1
"suckered"	1
"sudan"	4
"sudden"	17
"suddenly"	25
"sudders"	1
"sue"	5
"sued"	10
"suede"	4
"suet"	2
"suffer"	11
"suffered"	21
"suffering"	10
"suffers"	1
"suffice"	1
"sufficiency"	2
"sufficient"	4
"sufficiently"	1
"suffocates"	1
"suffolk"	6
"sugar"	9
"sugared"	1
"sugden"	1
"suggest"	31
"suggested"	35
"suggesting"	28
"suggestion"	8
"suggestions"	11
"suggestive"	1
"suggests"	30
"suggs"	1
"sugiura"	1
"suicidal"	1
"suicide"	21
"suisse"	3
"suit"	20
"suitability"	3
"suitable"	4
"suitcase"	19
"suitcases"	2
"suite"	11
"suitecasegate"	2
"suited"	6
"suites"	3
"suitors"	3
"suits"	21
"sulaiman"	1
"sulfates"	1
"sulfuric"	1
"sulistiyo"	1
"sulk"	1
"sulking"	1
"sullivan"	6
"sulmasy"	2
"sultry"	1
"sum"	5
"sumco"	1
"summa"	1
"summaries"	3
"summarizing"	2
"summary"	3
"summation"	1
"summed"	3
"summer"	76
"summers"	1
"summertime"	1
"summit"	9
"summon"	2
"summoned"	3
"summoning"	1
"summons"	3
"sumner"	3
"sumptuous"	1
"sums"	5
"sun"	30
"sunday"	275
"sundays"	1
"sung"	3
"sunglasses"	3
"sunk"	1
"sunken"	4
"sunlen"	1
"sunlight"	1
"sunning"	2
"sunny"	11
"sunrise"	3
"sunroofs"	1
"suns"	9
"sunscreen"	2
"sunset"	3
"sunsets"	1
"sunshine"	13
"sununu"	3
"suny"	1
"suozzi"	2
"super"	78
"superb"	1
"superbad"	1
"superbly"	1
"supercomputer"	1
"supercuts"	1
"superficial"	2
"superimposed"	2
"superintendent"	8
"superintendents"	1
"superior"	2
"superiority"	1
"superiors"	3
"superlatives"	1
"superman"	1
"supermarket"	9
"supermarkets"	3
"supernatural"	2
"supernova"	1
"superorganized"	1
"superpower"	1
"supersize"	2
"supersonic"	1
"supersonics"	2
"superstar"	7
"superstars"	1
"superstitions"	1
"superstitious"	4
"supervised"	1
"supervises"	1
"supervising"	1
"supervision"	6
"supervisor"	22
"supervisors"	8
"superwoman"	1
"supine"	1
"suppan"	1
"supped"	1
"supper"	1
"supplant"	2
"supple"	1
"supplement"	1
"supplemental"	2
"supplementary"	1
"supplemented"	2
"supplicants"	1
"supplied"	4
"supplier"	7
"suppliers"	9
"supplies"	18
"supply"	26
"supplying"	2
"support"	132
"supported"	39
"supporter"	24
"supporters"	97
"supporting"	18
"supportive"	10
"supportively"	2
"supports"	10
"suppose"	5
"supposed"	37
"supposedly"	7
"suppress"	3
"suppressed"	1
"suppression"	1
"supremacists"	1
"supremacy"	3
"suprematist"	2
"supreme"	37
"supremely"	1
"sure"	112
"surely"	17
"sureshot"	1
"suretone"	1
"surf"	1
"surface"	21
"surfaced"	4
"surfaces"	2
"surfboards"	1
"surge"	24
"surged"	5
"surgeon"	4
"surgeries"	5
"surgery"	29
"surges"	2
"surgical"	3
"surging"	3
"surly"	3
"surmised"	1
"surmountable"	1
"surname"	3
"surpass"	1
"surpassed"	1
"surpassing"	1
"surplus"	5
"surpluses"	1
"surprise"	34
"surprised"	37
"surprises"	8
"surprising"	24
"surprisingly"	12
"surreal"	5
"surrealist"	1
"surrender"	3
"surrendered"	8
"surrogate"	3
"surrogates"	3
"surround"	2
"surrounded"	14
"surrounding"	16
"surroundings"	3
"surrounds"	2
"surveillance"	4
"survey"	23
"surveyed"	3
"surveys"	12
"survival"	10
"survive"	26
"survived"	12
"survives"	2
"surviving"	2
"survivor"	6
"survivors"	4
"susan"	19
"susannah"	2
"susansptimes"	1
"susceptible"	6
"susie"	1
"suspect"	13
"suspected"	11
"suspects"	9
"suspend"	6
"suspended"	15
"suspending"	1
"suspense"	3
"suspension"	10
"suspensions"	4
"suspicion"	2
"suspicions"	4
"suspicious"	7
"sussex"	2
"sustain"	2
"sustainability"	1
"sustainable"	4
"sustainably"	1
"sustained"	11
"sustaining"	1
"susteren"	4
"sutter"	1
"suv"	4
"suvs"	4
"suzanne"	4
"suzi"	1
"suzy"	1
"sveinsson"	1
"sverrir"	2
"swab"	2
"swabbed"	1
"swabs"	2
"swagel"	1
"swagger"	5
"swaggery"	1
"swahili"	1
"swallow"	1
"swallowed"	3
"swallowing"	1
"swam"	1
"swamp"	2
"swamped"	4
"swamps"	2
"swampy"	1
"swan"	1
"swank"	1
"swans"	1
"swap"	5
"swapped"	1
"swapping"	1
"swarming"	1
"swarms"	1
"swashbuckler"	1
"swat"	5
"swatches"	1
"swaths"	7
"sway"	8
"swayed"	1
"swaying"	2
"swayne"	2
"swayze"	1
"swear"	7
"swearing"	4
"swears"	2
"sweat"	7
"sweated"	1
"sweater"	1
"sweating"	1
"sweatpants"	1
"sweaty"	3
"swedish"	1
"sweeney"	3
"sweep"	13
"sweeping"	16
"sweeps"	2
"sweet"	12
"sweeten"	1
"sweeteners"	1
"sweeter"	1
"sweetgums"	2
"sweetheart"	1
"sweetness"	1
"sweets"	1
"swelled"	2
"swelling"	9
"sweltering"	2
"swenson"	4
"swept"	17
"swift"	10
"swiftly"	4
"swigging"	1
"swills"	1
"swim"	9
"swimming"	5
"swimsuits"	1
"swing"	35
"swinging"	1
"swings"	3
"swiped"	1
"swirl"	2
"swirling"	6
"swirls"	2
"swisher"	1
"swiss"	9
"switch"	12
"switched"	1
"switches"	4
"switching"	4
"switzerland"	1
"swivel"	3
"swollen"	2
"swooned"	1
"swooning"	2
"swoop"	1
"swooped"	1
"swooping"	3
"sword"	1
"sworn"	7
"swung"	5
"sxt"	5
"syd"	2
"sydney"	1
"sylla"	2
"syllable"	1
"sylvester"	2
"sylvia"	1
"symbol"	11
"symbolic"	3
"symbolism"	4
"symbolize"	6
"symbolized"	3
"symbolizes"	1
"symbols"	2
"symmetry"	1
"sympathetic"	9
"sympathized"	2
"sympathizers"	6
"sympathy"	3
"symphony"	2
"symptom"	1
"symptoms"	6
"synching"	1
"syncopated"	1
"syndicate"	7
"syndicated"	4
"syndicators"	1
"syndrome"	10
"synecdoche"	4
"synechdoche"	1
"syngal"	2
"synonymous"	1
"syntax"	1
"synthesis"	1
"synthesized"	1
"synthesizer"	1
"synthetic"	1
"syphilis"	3
"syr"	1
"syracuse"	6
"syre"	2
"syrian"	1
"syriana"	1
"syringe"	2
"syringes"	1
"syrup"	3
"syrupy"	2
"system"	152
"systematic"	2
"systematically"	1
"systemic"	2
"systems"	28
"t"	1549
"t2"	1
"ta"	1
"tabatinga"	12
"table"	36
"tables"	8
"tablespoon"	6
"tablespoons"	12
"tablets"	1
"tabloid"	2
"tabloids"	2
"taboo"	5
"taborga"	2
"tabori"	1
"tabs"	3
"tabulate"	1
"tabulation"	1
"tacit"	1
"taciturn"	1
"tack"	1
"tacking"	1
"tackle"	14
"tackled"	4
"tackler"	3
"tackles"	2
"tackling"	2
"tacky"	1
"tacoma"	1
"tactic"	5
"tactical"	3
"tactically"	1
"tacticians"	1
"tactics"	9
"tad"	6
"taddeo"	1
"tafoya"	1
"taft"	6
"tag"	7
"tagged"	1
"tagline"	1
"tags"	3
"tail"	6
"tailback"	4
"tailbacks"	1
"tailgate"	1
"tailgating"	1
"tailor"	3
"tailored"	3
"tailpipe"	1
"tails"	3
"tailspin"	1
"tainan"	3
"taint"	1
"tainted"	10
"taipei"	6
"taiwan"	43
"taiwanese"	16
"takashi"	3
"takashichicago"	1
"take"	309
"takeaway"	2
"takeaways"	2
"taken"	114
"takeoff"	2
"takeout"	4
"takeouts"	2
"takeover"	6
"takeovers"	1
"takes"	66
"taking"	109
"talamona"	1
"tale"	9
"talent"	22
"talented"	14
"tales"	3
"talia"	1
"taliban"	46
"talibanization"	2
"talibanized"	1
"talk"	113
"talked"	31
"talkies"	1
"talking"	75
"talks"	31
"tall"	13
"talladega"	1
"tallahassee"	15
"taller"	4
"talley"	8
"tallied"	2
"tallies"	6
"tally"	5
"tallying"	1
"talmudic"	1
"tam"	2
"tamar"	1
"tamarin"	1
"tamba"	2
"tame"	2
"taming"	1
"tammy"	1
"tamp"	1
"tampa"	140
"tampabay"	11
"tan"	5
"tanaka"	1
"tanard"	5
"tandem"	4
"tanenbaum"	1
"tang"	1
"tangible"	1
"tangle"	3
"tangled"	1
"tango"	2
"tangy"	1
"tank"	10
"tanked"	1
"tankers"	1
"tanks"	7
"tanned"	1
"tannenbaum"	1
"tantalizing"	2
"tantamount"	1
"tantrums"	1
"tap"	7
"tapa"	2
"tapas"	2
"tape"	17
"taped"	6
"tapered"	2
"tapes"	2
"tapia"	1
"taping"	2
"tapped"	3
"tapping"	2
"taps"	2
"tar"	3
"tarantino"	1
"tareq"	1
"target"	28
"targeted"	7
"targeting"	3
"targets"	14
"tariff"	3
"tariq"	2
"tarisio"	5
"tarmac"	4
"tarnished"	2
"tarnishing"	1
"tarp"	1
"tarpaulins"	1
"tarred"	2
"tarry"	1
"tart"	2
"tartan"	1
"tarzana"	1
"task"	21
"tasks"	3
"tasso"	1
"taste"	28
"tasteful"	1
"tastes"	3
"tasting"	3
"tasty"	3
"tat"	1
"tate"	4
"tattered"	2
"tatters"	2
"tattoo"	2
"tattooed"	1
"tattoos"	1
"tatupu"	1
"taught"	36
"taunt"	1
"taunts"	3
"taunus"	1
"taurus"	1
"tavakoli"	1
"taveras"	3
"tavern"	4
"taverna"	2
"tavernise"	1
"tavis"	1
"tax"	92
"taxable"	3
"taxed"	1
"taxes"	57
"taxi"	5
"taxing"	4
"taxis"	3
"taxpayer"	4
"taxpayers"	10
"taylor"	12
"taylors"	1
"tays"	1
"tayshaun"	2
"tazi"	2
"tb"	8
"tbpac"	1
"tburr"	1
"td"	46
"tds"	11
"te"	5
"tea"	10
"teach"	15
"teacher"	20
"teachers"	17
"teaches"	11
"teaching"	11
"teagarden"	1
"teahen"	1
"teak"	1
"team"	396
"teamed"	2
"teammate"	9
"teammates"	23
"teams"	118
"tear"	5
"tearfully"	2
"tearing"	4
"tears"	13
"teary"	1
"teased"	3
"teases"	1
"teasing"	3
"teasingly"	1
"teaspoon"	7
"teaspoons"	6
"tebow"	23
"tecbud"	2
"tech"	115
"techdirt"	1
"technical"	13
"technicalities"	1
"technically"	1
"technician"	3
"technicians"	1
"technicolor"	2
"technique"	6
"techniques"	12
"techno"	1
"technocrats"	1
"technological"	3
"technologically"	7
"technologies"	8
"technology"	66
"techsystems"	1
"tectonic"	3
"ted"	17
"tedd"	1
"teddy"	3
"tedium"	1
"teeming"	3
"teen"	3
"teenage"	10
"teenager"	9
"teenagers"	17
"teenaids"	4
"teens"	28
"teepen"	1
"teepencolumn"	1
"teetering"	2
"teeth"	2
"teetotaler"	1
"teevens"	2
"tegla"	1
"teheran"	1
"tehran"	1
"tehreek"	1
"teixeira"	8
"tejada"	2
"tekrema"	1
"tel"	1
"telecom"	1
"telecommunications"	4
"telegenic"	1
"telegram"	1
"telegrams"	2
"telegraph"	4
"telegraphing"	1
"telekom"	1
"telemundo"	3
"telephone"	33
"telephones"	3
"teleprompter"	4
"telescoped"	1
"teleservices"	2
"televised"	8
"television"	141
"televisions"	5
"tell"	78
"telles"	2
"telling"	40
"tellingly"	1
"tells"	20
"telpuk"	1
"temes"	7
"temp"	1
"temper"	2
"temperament"	8
"temperamental"	1
"temperaments"	1
"temperate"	1
"temperature"	8
"temperatures"	13
"tempered"	4
"tempers"	2
"template"	2
"temple"	23
"temples"	7
"temporal"	2
"temporarily"	7
"temporary"	15
"tempos"	1
"temptation"	2
"temptations"	1
"tempted"	5
"tempting"	2
"temptress"	1
"ten"	7
"tenacious"	1
"tenacity"	1
"tenant"	3
"tenants"	12
"tend"	24
"tended"	10
"tendencies"	3
"tendency"	4
"tender"	4
"tenderloin"	1
"tenderly"	2
"tenderness"	1
"tending"	2
"tendon"	1
"tends"	12
"tenet"	1
"tenn"	7
"tennant"	1
"tennessee"	23
"tennis"	6
"tenor"	4
"tens"	21
"tense"	1
"tensed"	1
"tension"	6
"tensions"	9
"tent"	4
"tentative"	4
"tentatively"	2
"tente"	1
"tenth"	4
"tents"	4
"tenuous"	1
"tenure"	10
"tenures"	2
"tepid"	1
"terence"	4
"teresa"	1
"tergat"	2
"teri"	2
"terkel"	1
"term"	113
"termico"	1
"terminal"	5
"terminally"	2
"terminals"	2
"terminate"	1
"terminated"	2
"terminology"	1
"termite"	1
"termites"	1
"terms"	69
"terps"	1
"terra"	1
"terrace"	1
"terrain"	12
"terrains"	1
"terrapins"	1
"terrell"	8
"terrence"	3
"terri"	3
"terrible"	14
"terribly"	2
"terrier"	1
"terrific"	5
"terrified"	5
"terrifying"	4
"territorial"	4
"territories"	3
"territory"	21
"terron"	3
"terror"	5
"terrorism"	19
"terrorist"	13
"terrorists"	13
"terry"	10
"tes"	2
"tesh"	4
"test"	83
"testament"	9
"testaverde"	1
"tested"	34
"tester"	2
"testers"	1
"testified"	14
"testifies"	1
"testify"	6
"testifying"	1
"testimony"	11
"testing"	36
"testosterone"	7
"tests"	25
"tethered"	2
"tetlock"	1
"teutonic"	1
"tewksbury"	1
"tex"	1
"texans"	9
"texas"	144
"text"	25
"textbooks"	3
"textiles"	1
"texting"	1
"texts"	3
"texture"	2
"textures"	2
"tf1"	1
"thabo"	1
"thai"	19
"thailand"	10
"thais"	5
"than"	954
"thank"	10
"thankful"	2
"thankless"	1
"thanks"	26
"thanksgiving"	16
"that"	6219
"thaws"	1
"thayer"	1
"the"	29900
"theater"	29
"theatergoer"	1
"theaters"	3
"theatre"	1
"theatrical"	3
"theatricals"	1
"thee"	1
"theft"	1
"their"	1494
"theirs"	7
"them"	679
"theme"	14
"themed"	3
"themes"	6
"themselves"	82
"then"	428
"theo"	1
"theodore"	2
"theologian"	1
"theorem"	1
"theoretical"	2
"theoretically"	4
"theories"	4
"theory"	16
"therapeutic"	2
"therapist"	4
"therapists"	1
"therapy"	9
"there"	1146
"thereafter"	4
"thereby"	3
"therefore"	8
"thereness"	1
"therese"	2
"theriot"	1
"thermal"	1
"thermoanaerobacterium"	1
"these"	329
"thesis"	3
"thespian"	1
"thestreet"	5
"they"	2072
"thick"	22
"thickened"	1
"thickens"	1
"thicket"	1
"thickly"	3
"thickness"	1
"thickset"	1
"thielemann"	6
"thieves"	1
"thigh"	3
"thigpen"	7
"thin"	9
"thing"	146
"things"	214
"think"	395
"thinkers"	3
"thinking"	50
"thinks"	24
"thinly"	3
"thiokol"	1
"third"	216
"thirds"	6
"thirst"	3
"thirsty"	1
"thirteen"	3
"thirties"	1
"thirty"	1
"this"	1839
"thisshouldbeillegal"	1
"thomas"	70
"thompson"	27
"thomson"	1
"thornton"	7
"thorny"	1
"thorough"	4
"thoroughbred"	2
"thoroughfare"	2
"thoroughfares"	1
"thoroughly"	8
"those"	471
"though"	176
"thought"	167
"thoughtful"	4
"thoughtfully"	1
"thoughts"	16
"thousand"	14
"thousands"	86
"thq"	1
"thrailkill"	1
"thrall"	1
"thrashers"	3
"thread"	3
"threaded"	1
"threads"	2
"threat"	30
"threaten"	5
"threatened"	18
"threatening"	13
"threatens"	5
"threats"	18
"three"	529
"threefold"	1
"threes"	1
"threesome"	1
"threshold"	1
"threw"	26
"thrift"	2
"thrifty"	1
"thrill"	1
"thrilled"	4
"thriller"	5
"thrillers"	1
"thrilling"	2
"thrills"	1
"thrive"	4
"thrived"	2
"thrives"	3
"thriving"	4
"throat"	3
"throbbed"	1
"throes"	1
"throng"	1
"through"	390
"throughline"	1
"throughout"	49
"throw"	41
"throwback"	1
"throwing"	14
"thrown"	18
"throws"	7
"thrush"	2
"thrust"	2
"thrusts"	2
"thrusty"	1
"thud"	1
"thugocracy"	1
"thumb"	4
"thumbed"	1
"thumbing"	1
"thumbs"	4
"thumped"	1
"thunder"	2
"thundered"	1
"thurber"	1
"thurman"	5
"thursday"	77
"thursdays"	2
"thus"	22
"thusly"	1
"thwart"	2
"thy"	1
"thyme"	1
"ti"	2
"tia"	2
"tibet"	6
"tibetan"	3
"tibetans"	5
"tic"	1
"tick"	2
"ticked"	4
"ticket"	33
"ticketing"	1
"tickets"	22
"ticking"	6
"tickler"	1
"ticks"	1
"tics"	2
"tidbits"	2
"tide"	9
"tides"	3
"tidy"	6
"tie"	36
"tiebreaker"	2
"tiebreakers"	1
"tied"	46
"tier"	2
"tierney"	5
"tierneylab"	2
"ties"	13
"tieu"	1
"tiger"	6
"tigers"	17
"tight"	49
"tighten"	1
"tightened"	5
"tightening"	27
"tightens"	1
"tighter"	11
"tightest"	1
"tightly"	5
"tightroping"	1
"tights"	2
"tiki"	1
"til"	1
"tile"	2
"tillery"	2
"tilt"	2
"tilted"	2
"tilting"	1
"tim"	28
"timber"	1
"time"	877
"timed"	4
"timeless"	1
"timely"	4
"timeout"	11
"timeouts"	13
"timer"	5
"timers"	4
"times"	378
"timesunion"	2
"timetable"	4
"timetables"	1
"timing"	21
